blk2000ge,blk2010ge,weight
172010039031003,551050026022150,0.000000000000
172010039031003,551050026022151,1.000000000000
172010040013000,551050026022154,1.000000000000
260719805004995,550371901002000,1.000000000000
550019501001000,550019501001000,1.000000000000
550019501001001,550019501001001,1.000000000000
550019501001002,550019501001002,1.000000000000
550019501001003,550019501001003,1.000000000000
550019501001004,550019501001004,0.408002902700
550019501001004,550019501001005,0.591997097300
550019501001005,550019501001006,0.185988452600
550019501001005,550019501001007,0.814011547400
550019501001006,550019501001008,1.000000000000
550019501001007,550019501001008,1.000000000000
550019501001008,550019501001010,1.000000000000
550019501001009,550019501001011,1.000000000000
550019501001010,550019501001012,1.000000000000
550019501001011,550019501001013,1.000000000000
550019501001012,550019501001014,0.513272067800
550019501001012,550019501001021,0.486727932200
550019501001013,550019501001015,1.000000000000
550019501001014,550019501001016,1.000000000000
550019501001015,550019501001018,1.000000000000
550019501001016,550019501001107,0.000000000000
550019501001016,550019501001108,0.000000000000
550019501001016,550019501001109,0.000000000000
550019501001016,550019501001115,1.000000000000
550019501001017,550019501001019,1.000000000000
550019501001018,550019501001020,1.000000000000
550019501001019,550019501001019,1.000000000000
550019501001020,550019501001019,1.000000000000
550019501001021,550019501001019,1.000000000000
550019501001022,550019501001019,1.000000000000
550019501001023,550019501001022,0.252889992400
550019501001023,550019501001023,0.747110007600
550019501001024,550019501001111,1.000000000000
550019501001025,550019501001108,0.000000000000
550019501001025,550019501001110,1.000000000000
550019501001026,550019501001110,1.000000000000
550019501001027,550019501001110,1.000000000000
550019501001028,550019501001110,1.000000000000
550019501001029,550019501001110,1.000000000000
550019501001030,550019501001113,1.000000000000
550019501001031,550019501001024,1.000000000000
550019501001032,550019501001025,1.000000000000
550019501001033,550019501001024,1.000000000000
550019501001034,550019501001024,1.000000000000
550019501001035,550019501001028,1.000000000000
550019501001036,550019501001029,1.000000000000
550019501001037,550019501001030,1.000000000000
550019501001038,550019501001031,1.000000000000
550019501001039,550019501001010,1.000000000000
550019501001040,550019501001027,1.000000000000
550019501001041,550019501001026,1.000000000000
550019501001042,550019501001024,1.000000000000
550019501001043,550019501001053,1.000000000000
550019501001044,550019501001051,1.000000000000
550019501001045,550019501001050,1.000000000000
550019501001046,550019501001049,1.000000000000
550019501001047,550019501001039,1.000000000000
550019501001048,550019501001040,1.000000000000
550019501001049,550019501001033,1.000000000000
550019501001050,550019501001034,1.000000000000
550019501001050,550019501001035,0.000000000000
550019501001051,550019501001036,0.548387096800
550019501001051,550019501001038,0.451612903200
550019501001052,550019501001037,1.000000000000
550019501001053,550019501001045,1.000000000000
550019501001054,550019501001046,1.000000000000
550019501001054,550019501001062,0.000000000000
550019501001055,550019501001043,0.000000000000
550019501001055,550019501001044,1.000000000000
550019501001056,550019501001041,0.000000000000
550019501001056,550019501001042,1.000000000000
550019501001057,550019501001056,1.000000000000
550019501001058,550019501001056,1.000000000000
550019501001059,550019501001057,1.000000000000
550019501001060,550019501001058,0.000000000000
550019501001060,550019501001063,0.000000000000
550019501001060,550019501001064,1.000000000000
550019501001061,550019501001059,0.353234595100
550019501001061,550019501001060,0.645029009100
550019501001061,550019501001061,0.000928914700
550019501001061,550019501001063,0.000807481100
550019501001062,550019501001068,1.000000000000
550019501001063,550019501001069,1.000000000000
550019501001064,550019501001070,1.000000000000
550019501001065,550019501001071,1.000000000000
550019501001066,550019501001055,1.000000000000
550019501001067,550019501001116,1.000000000000
550019501001068,550019501001039,1.000000000000
550019501001069,550019501001116,1.000000000000
550019501001070,550019501001047,1.000000000000
550019501001071,550019501001048,1.000000000000
550019501001072,550019501001073,1.000000000000
550019501001073,550019501001072,1.000000000000
550019501001074,550019501001074,1.000000000000
550019501001075,550019501001074,1.000000000000
550019501001076,550019501001080,1.000000000000
550019501001077,550019501001080,1.000000000000
550019501001078,550019501001075,1.000000000000
550019501001079,550019501001076,1.000000000000
550019501001080,550019501001077,1.000000000000
550019501001081,550019501001078,1.000000000000
550019501001082,550019501001079,1.000000000000
550019501001083,550019501001079,1.000000000000
550019501001084,550019501001103,1.000000000000
550019501001085,550019501001104,1.000000000000
550019501001086,550019501001081,1.000000000000
550019501001087,550019501001090,1.000000000000
550019501001088,550019501001091,1.000000000000
550019501001089,550019501001092,1.000000000000
550019501001090,550019501001093,1.000000000000
550019501001091,550019501001094,1.000000000000
550019501001091,550019501001095,0.000000000000
550019501001092,550019501001096,1.000000000000
550019501001092,550019501001100,0.000000000000
550019501001093,550019501001098,1.000000000000
550019501001094,550019501001099,1.000000000000
550019501001095,550019501001097,1.000000000000
550019501001096,550019501001047,1.000000000000
550019501001097,550019501001054,1.000000000000
550019501001098,550019501001087,1.000000000000
550019501001098,550019501001089,0.000000000000
550019501001099,550019501001088,1.000000000000
550019501001099,550019501001089,0.000000000000
550019501001100,550019501001086,1.000000000000
550019501001101,550019501001085,1.000000000000
550019501001102,550019501001082,1.000000000000
550019501001103,550019501001083,1.000000000000
550019501001104,550019501001084,1.000000000000
550019501001105,550019501001106,1.000000000000
550019501001106,550019501001105,1.000000000000
550019501001107,550019501001101,1.000000000000
550019501001108,550019501001102,1.000000000000
550019501001109,550019501001067,1.000000000000
550019501001110,550019501001066,1.000000000000
550019501001111,550019501001065,1.000000000000
550019501001112,550019501001007,1.000000000000
550019501001112,550019501001032,0.000000000000
550019501001113,550019501001007,1.000000000000
550019501001114,550019501001009,1.000000000000
550019501001115,550019501001117,1.000000000000
550019501001116,550019501001006,1.000000000000
550019501001996,550019501001017,1.000000000000
550019501001997,550019501001109,1.000000000000
550019501001998,550019501001107,0.956653311700
550019501001998,550019501001112,0.019932941200
550019501001998,550019501001114,0.023413747100
550019501001999,550019501001052,1.000000000000
550019501002000,550019501002000,1.000000000000
550019501002001,550019501002000,1.000000000000
550019501002002,550019501002000,1.000000000000
550019501002003,550019501002002,1.000000000000
550019501002004,550019501002002,1.000000000000
550019501002005,550019501002002,1.000000000000
550019501002006,550019501002002,1.000000000000
550019501002006,550019501002003,0.000000000000
550019501002006,550019501002019,0.000000000000
550019501002007,550019501002010,0.598613401600
550019501002007,550019501002018,0.401386598400
