blk2010ge,blk2020ge,weight
550019502011052,550019502011044,0.000000000000
550019502011053,550019502011017,1.000000000000
550019502011054,550019502011017,1.000000000000
550019502011054,550019502011022,0.000000000000
550019502011055,550019502011022,1.000000000000
550019502011056,550019502011044,1.000000000000
550019502011057,550019502011044,1.000000000000
550019502011058,550019502011051,0.963060935700
550019502011058,550571003023000,0.036939064300
550019502011059,550019502011045,1.000000000000
550019502011060,550019502011045,1.000000000000
550019502011061,550019502011046,1.000000000000
550019502011062,550019502011047,1.000000000000
550019502011063,550019502011050,1.000000000000
550019502011064,550019502011049,1.000000000000
550019502011065,550019502011031,1.000000000000
550019502011066,550019502011033,1.000000000000
550019502011067,550019502011031,1.000000000000
550019502011068,550019502011032,1.000000000000
550019502011069,550019502011031,1.000000000000
550019502011070,550019502011034,1.000000000000
550019502011071,550019502011010,0.000000000000
550019502011071,550019502011031,1.000000000000
550019502011071,550019502011037,0.000000000000
550019502011072,550019502011010,0.000000000000
550019502011072,550019502011011,1.000000000000
550019502011072,550019502011037,0.000000000000
550019502011073,550019502011011,1.000000000000
550019502011074,550019502011011,1.000000000000
550019502011075,550019502011013,1.000000000000
550019502011076,550019502011014,1.000000000000
550019502011077,550019502011015,1.000000000000
550019502011078,550019502011015,1.000000000000
550019502011078,550019502011020,0.000000000000
550019502011079,550019502011015,1.000000000000
550019502011079,550019502011020,0.000000000000
550019502011080,550019502011020,0.000000000000
550019502011080,550019502011021,1.000000000000
550019502011081,550019502011016,1.000000000000
550019502011081,550019502011044,0.000000000000
550019502011082,550019502011043,1.000000000000
550019502011083,550019502011028,1.000000000000
550019502011084,550019502011022,0.000000000000
550019502011084,550019502011028,1.000000000000
550019502011085,550019502011022,0.000000000000
550019502011085,550019502011028,1.000000000000
550019502011086,550019502011022,1.000000000000
550019502011087,550019502012021,1.000000000000
550019502011088,550019502011042,1.000000000000
550019502011089,550019502011029,1.000000000000
550019502011090,550019502011021,1.000000000000
550019502011091,550019502011020,1.000000000000
550019502011092,550019502011040,1.000000000000
550019502011093,550019502011040,1.000000000000
550019502011094,550019502011030,1.000000000000
550019502011095,550019502011074,1.000000000000
