district,C_TOT24,C_HSP24,C_NHS24,C_WHT24,C_BLA24,C_AMI24,C_ASI24,C_NHP24,C_2OM24,C_BLW24,C_AIW24,C_ASW24,C_AIB24,C_AIA24,C_ASN24,C_BLK24,CVAP_TOT24,CVAP_HSP24,CVAP_NHS24,CVAP_WHT24,CVAP_BLA24,CVAP_AMI24,CVAP_ASI24,CVAP_NHP24,CVAP_2OM24,CVAP_BLW24,CVAP_AIW24,CVAP_ASW24,CVAP_AIB24,CVAP_AIA24,CVAP_ASN24,CVAP_BLK24
31,56043,5243,50895,48015,1128,91,624,4,80,565,235,164,24,354,793,1739,45335,2953,42438,40265,987,76,471,0,65,261,186,123,23,288,584,1288
32,57130,6712,50383,48511,344,36,342,20,33,393,281,369,0,318,710,733,44997,3665,41327,40032,262,41,258,4,41,233,176,232,4,223,489,500
33,58619,4372,54253,51791,582,47,391,10,45,161,441,706,0,500,1090,740,47162,2402,44750,43024,422,39,335,5,50,59,322,403,4,374,742,499
34,59935,1082,58850,54992,228,2188,117,8,82,273,712,239,9,2909,356,510,50002,589,49412,46800,168,1466,99,15,73,140,488,159,4,1959,258,312
35,59321,1142,58173,55970,227,301,163,9,22,520,692,289,0,988,452,747,48512,588,47918,46536,151,242,130,0,31,207,457,156,10,706,286,368
36,58843,1284,57560,49852,170,5563,167,11,90,212,1199,177,61,6820,341,436,47443,672,46766,41633,101,3918,126,5,36,111,680,95,45,4639,219,254
37,58886,3506,55396,52811,614,44,359,5,62,822,367,265,17,425,707,1523,45420,1764,43685,42379,285,36,250,7,34,289,265,148,18,318,401,662
38,59530,2538,57008,54746,575,102,477,28,23,459,211,407,2,314,851,1037,46624,1403,45215,43926,308,58,359,15,3,211,183,143,2,240,489,524
39,58422,2948,55479,53714,543,66,94,0,88,323,288,324,0,358,417,790,46637,1718,44925,43679,455,68,79,9,35,204,170,189,10,249,258,599
40,58766,2211,56636,54928,393,129,132,9,115,209,491,245,16,653,372,603,46818,1218,45613,44526,371,102,124,8,44,23,326,109,25,452,234,419
41,57739,3078,54654,51417,1256,390,444,22,53,460,392,151,60,852,616,1768,47040,1811,45210,42754,1056,285,308,31,31,348,272,75,51,608,391,1461
42,59353,2024,57327,55079,739,143,329,4,112,456,280,171,0,421,484,1176,46820,1140,45672,44161,597,120,199,0,69,198,179,98,0,300,299,791
43,58660,1664,56925,53863,638,42,415,6,112,969,280,507,90,412,928,1678,45565,836,44719,43129,333,38,250,0,34,241,234,369,81,350,615,639
44,59200,4111,55133,50825,1991,57,755,8,59,830,329,320,0,374,1083,2805,46230,2091,44155,41400,1272,50,490,8,63,414,280,216,4,329,711,1661
45,57867,5388,52444,45479,4960,12,185,0,62,1285,280,179,11,298,361,6242,43699,3072,40582,36437,3303,11,185,0,31,422,194,34,8,208,219,3730
46,59582,3083,56496,47389,3586,5,3343,66,70,1085,274,560,114,395,3915,4802,45478,1910,43557,37925,2351,4,2403,51,62,227,197,292,43,243,2692,2629
47,56916,4907,51952,42757,3399,99,3171,8,293,1015,355,813,181,570,3941,4607,44767,2334,42412,36001,2529,75,2376,5,163,584,234,398,164,404,2781,3244
48,57273,4808,52475,40367,7627,44,1953,15,113,1495,294,425,246,550,2393,9328,45141,2810,42322,35298,4429,55,1305,12,63,706,227,217,35,298,1539,5152
49,59338,1308,58035,56177,765,55,340,15,65,209,198,216,0,251,546,980,46651,712,45941,44587,641,56,301,20,25,64,169,98,5,227,388,714
50,58894,2358,56538,54248,784,224,193,0,27,362,539,138,21,787,338,1153,46046,1163,44884,43210,681,163,158,5,13,170,363,100,21,552,267,868
51,58387,1930,56455,54977,356,36,315,12,54,346,313,54,9,355,375,720,44951,958,43999,43039,339,46,192,13,20,106,184,44,6,232,239,452
52,58094,3981,54074,49875,1466,113,1283,0,86,787,275,215,4,384,1501,2256,45563,1932,43648,40936,1075,75,795,0,95,358,213,115,4,291,910,1433
53,57691,2188,55533,51371,2259,206,717,22,182,294,307,143,17,529,865,2585,45661,1354,44298,40901,2065,199,507,18,172,86,276,39,19,487,542,2181
54,58711,2228,56503,49705,2164,165,2343,78,426,492,536,433,213,915,2769,2860,48727,1813,46914,42213,1572,177,1726,33,216,341,350,273,73,606,2004,1978
55,59248,3504,55750,52587,636,89,988,0,60,506,472,365,50,611,1348,1203,46305,1910,44396,42461,434,93,597,0,13,263,356,177,18,471,769,714
56,59814,2010,57842,52352,920,182,2938,44,107,441,344,542,28,559,3478,1391,45378,1024,44369,41263,501,145,1820,23,26,173,233,227,15,394,2043,695
57,56787,4424,52361,46787,1366,216,2137,10,63,654,721,388,4,936,2524,2023,43876,2491,41408,38070,735,204,1441,4,17,177,476,266,8,682,1711,916
58,59942,2218,57726,55316,631,54,246,21,187,684,248,347,0,305,604,1307,47607,1268,46345,44815,545,46,231,35,71,243,243,113,0,287,352,779
59,59509,2445,57046,54509,853,162,276,2,133,404,445,231,15,616,495,1264,47512,1523,45974,44340,600,137,254,12,99,167,261,114,8,395,363,757
60,59611,1786,57845,55864,461,42,473,23,224,111,248,296,36,338,781,614,47341,1127,46223,44853,335,47,327,5,203,53,195,165,38,282,487,432
61,59280,5655,53599,50720,838,52,719,5,109,517,304,277,13,370,998,1343,47605,3734,43852,41794,712,46,581,0,78,236,239,138,5,290,717,957
62,57953,5330,52644,47885,2371,38,427,143,132,806,307,417,52,377,840,3233,45260,2952,42331,39064,1805,35,339,130,101,254,227,306,49,294,642,2118
63,58297,3972,54358,49235,2892,120,745,20,141,580,391,462,49,549,1207,3523,46989,2674,44326,40773,2122,42,636,15,63,257,375,169,51,456,808,2415
64,56260,7639,48507,38860,5266,83,1412,9,560,1323,352,303,30,467,1707,6627,44022,5016,38940,32143,4029,61,1013,7,261,766,248,195,34,350,1197,4840
65,55171,10893,44289,35381,5742,67,428,14,306,1565,395,267,96,560,701,7462,40769,5965,34800,29333,3829,51,290,0,144,616,297,184,47,395,483,4485
66,57404,13755,43722,27347,13356,142,336,6,116,2118,214,163,53,435,503,15488,40640,7877,32807,22324,9011,116,271,0,74,760,170,92,45,354,367,9809
67,59910,923,58999,56350,416,214,926,5,122,396,291,301,21,514,1235,837,47170,536,46619,44896,371,176,708,9,70,118,182,109,17,366,824,503
68,59116,1649,57474,54371,729,114,808,6,149,584,402,241,23,554,1031,1317,44453,918,43507,41497,638,117,469,0,55,285,268,148,10,415,622,923
69,57946,2297,55661,52335,647,841,340,6,88,339,494,538,4,1347,873,1001,43898,992,42935,40561,537,654,228,0,57,206,311,373,9,977,588,750
70,57759,1866,55934,53091,599,415,724,2,65,367,567,154,15,957,883,990,44850,834,44017,42393,484,287,318,9,17,118,355,69,4,633,401,610
71,59500,2114,57367,53782,509,28,1615,0,169,534,305,412,0,341,2022,1042,48294,1241,47052,44601,395,22,1194,0,166,237,261,185,0,284,1372,632
72,60136,2833,57324,54704,625,146,579,2,195,527,367,101,0,509,682,1184,48286,1526,46769,44988,550,129,374,8,130,204,270,52,8,413,426,759
73,59328,1116,58203,54245,382,968,275,13,141,666,1144,339,32,2143,614,1065,48428,682,47746,44964,235,831,245,22,73,345,790,226,28,1646,470,602
74,60054,1242,58824,53346,262,2898,229,9,71,359,1462,158,36,4383,389,672,49494,766,48730,44839,213,2234,157,0,31,206,935,91,13,3180,248,436
75,58979,1454,57532,54985,630,219,246,10,7,454,705,226,54,979,471,1138,46683,843,45858,44289,445,146,161,13,12,182,492,103,12,651,265,640
76,55001,3222,51771,44041,2177,41,3003,11,303,917,353,1034,40,462,4004,3171,52690,2650,50044,42774,2134,38,2977,13,301,777,337,821,22,411,3772,2948
77,53998,3963,50092,42029,2024,212,2947,0,134,711,152,1368,169,602,4370,2935,44716,2379,42350,35913,1609,175,2613,0,99,427,119,1008,156,526,3634,2214
78,57648,4754,52909,42046,4417,111,4127,0,365,930,227,781,5,346,4892,5274,45276,2643,42660,35181,3087,107,3030,4,273,421,178,432,9,297,3467,3484
79,57910,3526,54290,47240,1749,39,3314,23,102,703,243,737,21,303,4006,2478,44367,2255,42071,37654,1170,28,2072,13,63,405,179,294,34,246,2366,1603
80,60268,2585,57772,54264,714,45,1314,12,39,469,325,634,8,377,1933,1234,45909,1378,44578,42267,620,39,865,11,47,322,172,268,7,212,1128,1016
81,59024,2203,56802,54366,347,101,404,19,243,530,450,307,20,570,717,912,46346,1261,45076,43454,264,90,322,13,151,288,340,144,25,456,465,571
82,54244,3728,50513,46046,1226,87,1941,74,91,332,267,459,4,358,2415,1558,41252,2103,39149,36062,1112,62,1378,49,35,109,125,190,6,195,1568,1263
83,61074,2761,58312,56674,527,59,444,16,125,248,144,69,21,222,512,793,48846,1800,47048,46103,231,51,394,12,71,38,95,27,26,170,420,282
84,58749,9300,49416,42362,2233,232,2280,4,114,1351,239,568,4,452,2827,3584,46459,6257,40174,35269,1725,201,1812,6,56,738,104,253,7,288,2053,2458
85,57986,1868,56061,49164,347,89,4097,20,316,858,478,821,0,563,4920,1215,45099,929,44177,40050,200,54,2720,30,166,417,384,178,0,438,2914,616
86,59270,1273,58033,53588,340,29,2740,0,63,275,328,548,0,361,3287,610,46431,655,45756,43120,260,7,1664,0,36,35,281,320,1,287,1969,299
87,59110,1174,57929,53468,331,2428,184,48,120,183,1007,110,45,3493,293,557,46688,655,46033,42901,262,1675,130,41,86,122,723,56,43,2445,185,427
88,58082,5584,52494,46534,1293,223,1919,46,264,835,600,559,57,906,2488,2198,43829,2749,41063,37257,1025,188,1457,29,117,232,385,205,51,649,1660,1322
89,59586,1471,58117,55586,644,154,392,7,79,258,673,255,5,835,653,971,46407,764,45663,44049,430,135,209,8,74,124,496,156,5,637,367,549
90,55820,11311,44478,35708,1526,1192,2603,0,223,1384,1276,601,115,2550,3205,2996,41633,5748,35891,30517,946,909,1667,5,143,576,913,221,87,1884,1895,1590
91,59284,1354,57888,52607,836,132,2737,143,165,314,304,587,4,448,3337,1162,48769,783,47982,44495,524,127,1900,93,77,114,241,367,0,363,2262,656
92,57778,3352,54419,52840,255,180,219,15,33,351,317,202,0,500,422,605,43724,836,42881,41990,185,101,187,9,26,134,173,67,4,278,256,321
93,59253,1488,57780,55807,292,55,479,10,125,377,457,231,0,506,709,664,46426,783,45682,44400,240,34,313,7,58,175,361,124,0,388,435,404
94,60793,1285,59521,54129,853,136,2715,28,193,527,252,705,0,390,3392,1393,46377,956,45428,42162,594,85,1927,20,116,101,176,231,8,270,2167,704
95,57395,1671,55725,50765,1109,127,2325,9,28,667,260,391,27,412,2744,1791,48885,1000,47886,44395,845,114,1707,0,16,306,235,248,24,372,1946,1174
96,58989,1628,57324,55509,403,62,286,28,127,355,290,275,13,386,560,760,44082,838,43225,42004,354,40,199,20,72,132,248,144,14,309,341,496
97,58789,3914,54718,51339,1172,64,933,0,62,749,175,390,3,241,1330,1924,47346,2648,44607,42311,872,54,759,0,28,373,137,217,5,195,995,1235
98,58050,4714,53356,49698,858,50,1188,0,108,443,445,406,19,517,1595,1337,46507,2971,43532,41219,582,42,702,0,64,255,318,199,17,382,898,889
99,60264,2436,57930,54630,430,81,1038,1,91,650,229,696,2,307,1777,1078,47459,1521,45995,43924,192,77,852,5,50,337,204,294,9,284,1170,540
ZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
